Mike McBride                                      	        64	pim (27), bier (13), grow (5), mboned (4), wgchairs (4), ippm (3), ipv6 (3), apn (2), bess (1), blockchain-interop (1), detnet (1), ietf (1), spring (1), t2trg (1)
Charles Eckel                                     	        64	hackathon (39), bfcpbis (11), wgchairs (6), manycouches (5), ietf (2), mmusic (2), edu-team (1), mud (1), netconf (1), netmod (1), wish (1)
Ladislav Lhotka                                   	        64	netmod (33), yang-doctors (18), last-call (8), ietf (5), opsawg (5), dnsop (4), netconf (4), tools-discuss (2), ccamp (1), i2rs (1), lsr (1), spring (1)
Kurt Andersen                                     	        64	dmarc (62), ietf-smtp (2), gen-art (1)
Haoyu Song                                        	        64	ippm (34), opsawg (10), ippm-ioam-ix-dt (9), ipv6 (8), spring (7), lsr (2), idr (1), last-call (1), nmrg (1)
Juliusz Chroboczek                                	        63	babel (63), last-call (5), rtg-dir (3), secdir (2)
Dave Thaler                                       	        63	rats (26), teep (24), suit (7), ipv6 (3), uri-review (3), iot-directorate (2), behave (1), emu (1), gen-art (1), last-call (1), saag (1), wgchairs (1)
Jean Mahoney                                      	        63	gen-art (51), sipcore (8), bfcpbis (2), dispatch (1), nfsv4 (1)
Ryan Sleevi                                       	        62	spasm (40), emu (22), acme (19), tls (3), pkix (1)
Brendan Moran                                     	        62	suit (45), cbor (15), last-call (3), opsawg (2), sacm (2), teep (2), iot-directorate (1), lake (1), lwip (1), secdir (1), secdispatch (1)
Xufeng Liu                                        	        62	teas (25), teas-ns-dt (15), netmod (5), ccamp (3), lsr (3), mpls (3), spring (3), last-call (2), pim (2), rtgwg (2), yang-doctors (2), idr (1), netconf (1)
Mary Barnes                                       	        61	ietf (40), architecture-discuss (7), dispatch (6), ietf108planning (3), acme (2), gendispatch (2), mtgvenue (2), stir (2), 107attendees (1), manycouches (1), venue-selection (1), wgchairs (1)
Rodney Grimes                                     	        61	tsvwg (51), tcpm (7), gendispatch (2), 108attendees (1), iccrg (1), opsawg (1), tcpprague (1)
Dominique Barthel                                 	        61	roll (26), lp-wan (21), last-call (9), tsv-art (9), lake (4), 6lo (3), iot-directorate (3), tools-discuss (2), edu-team (1), raw (1)
Peter Gutmann                                     	        61	tls (27), pkix (13), saag (9), last-call (6), cfrg (4), curdle (3), openpgp (2), uta (2), smime (1), spasm (1)
Mallory Knodel                                    	        61	hrpc (22), manycouches (13), pearg (8), gendispatch (4), wgchairs (3), model-t (2), nwcrg (2), panrg (2), cfrg (1), gaia (1), ietf (1), ietf-privacy (1), irtf-announce (1), smart (1), wpack (1)
Ethan Grossman                                    	        61	detnet (57), raw (5), last-call (2), rtg-dir (2), secdir (2)
Willy Tarreau                                     	        61	httpbisa (59), last-call (5), quic (2), gen-art (1)
Owen DeLong                                       	        61	v6ops (60), ipv6 (5), last-call (4), gen-art (3), opsawg (1), secdir (1)
Bence Béky                                        	        61	quic-issues (56), httpbisa (5)
Joe Abley                                         	        60	dnsop (54), add (2), last-call (2), pilots-ag (2), babel (1), rtg-dir (1), tls (1)
Glyn Normington                                   	        60	jsonpath (57), dispatch (3)
Jorge Rabadan                                     	        59	bess (52), idr (4), last-call (4), bier (2), spring (2), gen-art (1), int-dir (1), ipv6 (1), pim (1), secdir (1)
Italo Busi                                        	        59	ccamp (22), teas (21), mpls (7), netmod (7), opsawg (7), last-call (4), yang-doctors (3)
Uri Blumenthal                                    	        59	cfrg (32), tls (18), secdir (7), detnet (6), opsec (3), last-call (2), opsawg (2), ietf (1), saag (1), v6ops (1)
Yuchung Cheng                                     	        59	tcpm (54), iccrg (6), last-call (5), gen-art (1), tsvwg (1), v6ops (1)
Stephane Litkowski                                	        58	bess (50), idr (9), gen-art (1), last-call (1), lsr (1), mpls (1), pce (1)
Sasha Vainshtein                                  	        58	spring (24), rtgwg (19), rtg-dir (18), detnet (8), mpls (6), lsr (5), pals (5), ipv6 (4), last-call (3), bess (2), ccamp (1), nvo3 (1), rtg-bfd (1), teas (1)
George G. Michaelson                              	        58	sidrops (27), ietf (14), dnsop (8), regext (4), ietf108planning (3), ipv6 (2), maprg (1)
Kenneth Murchison                                 	        57	jmap (24), extra (14), calsify (12), httpbisa (6), dispatch (1)
Mach Chen                                         	        57	mpls (18), spring (14), ippm (10), idr (6), ipv6 (4), rtg-dir (3), lsr (2), pce (2), detnet (1), rtg-bfd (1), xml2rfc (1)
Kyle Rose                                         	        56	last-call (12), mops (12), ietf (11), tsv-art (8), taps (6), tsvwg (5), 6lo (4), secdir (4), gendispatch (3), ntp (3), dots (2), emu (2), int-area (2), lsr (2), quic (2), saag (2), wgchairs (2), cbor (1), idr (1), int-dir (1), mboned (1), opsawg (1)
Alexander Pelov                                   	        56	lp-wan (46), core (3), asdf (2), ietf (2), 6lo (1), ace (1), architecture-discuss (1), cbor (1), emu (1), iot-directorate (1), netmod (1), t2trg (1)
Ned Smith                                         	        56	rats (54), ace (2), cbor (2), saag (2)
Peter van Dijk                                    	        56	dns-privacy (45), dnsop (11)
Daniel Fett                                       	        56	oauth (51), txauth (5)
Esko Dijk                                         	        55	anima (27), core (23), dnssd (3), iot-onboarding (3), ace (2), acme (2), netmod (2), iotops (1), spasm (1)
Sabine Randriamasy                                	        55	alto (54), secdir (3), nmrg (1)
Shaofu Peng                                       	        55	srcomp (31), lsr (8), spring (8), ipv6 (6), idr (2), teas (2), bier (1)
Leslie Daigle                                     	        54	mops (46), wgchairs (7), 109attendees (1)
Matthew Bocci                                     	        54	bess (32), nvo3 (20), tsv-art (2), mpls (1), spring (1)
János Farkas                                      	        54	detnet (43), raw (11)
Patrick Mevzek                                    	        54	regext (46), dnsop (8)
Christoph Loibl                                   	        54	idr (53), last-call (7), gen-art (3), rtg-dir (2), int-dir (1), secdir (1)
Filip Skokan                                      	        54	oauth (51), jose (2), txauth (1)
Wei Pan                                           	        53	rats (34), iot-onboarding (8), secdispatch (5), dots (4), anima (3), opsawg (3), mud (2), iotops (1), ipsec (1)
Roman Shpount                                     	        53	sipcore (42), mmusic (10), bfcpbis (1)
Michael Welzl                                     	        53	taps (17), iccrg (10), tcpm (10), loops (9), tsvwg (5), last-call (1), nwcrg (1), quic (1)
Chongfeng Xie                                     	        53	srcomp (27), lsr (7), v6ops (7), ipv6 (4), spring (3), netmod (2), opsawg (2), nmrg (1), pce (1)
Mohit Sahni                                       	        52	spasm (47), ace (6), last-call (2), gen-art (1), pkix (1), secdir (1)
Mikael Abrahamsson                                	        52	ipv6 (21), v6ops (12), tsvwg (9), int-area (5), sidrops (3), homenet (2), ietf (2), dns-privacy (1)
Ruediger Geib                                     	        52	tsvwg (31), ippm (19), spring (9), int-area (1), last-call (1), quic (1), rtg-dir (1), saag (1)
Frank Brockners                                   	        51	ippm (22), sfc (17), ippm-ioam-ix-dt (9), last-call (9), tsv-art (6), secdir (3)
Dieter Beller                                     	        50	ccamp (48), teas (1), teas-3272bis-design-team (1)
Sergio Belotti                                    	        50	teas-ns-dt (21), teas (12), ccamp (11), ietf (6)
Tommy Jensen                                      	        49	add (48), secdispatch (1)
Brian Haberman                                    	        49	dns-privacy (28), ntp (14), last-call (8), secdir (3), chirp (2), int-dir (2), wgchairs (2), int-area (1), spring (1), taps (1)
Ian Farrer                                        	        49	dhcwg (48), v6ops (10), ipv6 (6), gen-art (1), homenet (1), last-call (1)
Todd Herr                                         	        49	dmarc (49), gen-art (1), last-call (1)
Victor Kuarsingh                                  	        49	ietf (28), eligibility-discuss (16), mtgvenue (2), lsvr (1), spring (1), wgchairs (1)
Olivier Gimenez                                   	        49	lp-wan (49), iot-directorate (3), gen-art (2), last-call (1)
Tim Bray                                          	        48	jsonpath (37), ietf (5), httpbisa (3), json (3), dispatch (2), cbor (1)
Rick van Rein                                     	        48	httpbisa (28), emu (6), kitten (6), dispatch (4), tls (3), secdispatch (1)
Jim Guichard                                      	        48	spring (27), ipv6 (22), sfc (6), rtgwg (1), srcomp (1)
Tom Pusateri                                      	        47	tools-discuss (34), wgchairs (6), 107attendees (3), manycouches (3), xml2rfc-dev (3), rfc-markdown (2), xml2rfc (2), codesprints (1), dnsop (1), dnssd (1), ietf (1)
Aaron Falk                                        	        47	taps (36), wgchairs (11), ietf (8), 108attendees (6), 109attendees (2), irtf-discuss (2)
Rene Struik                                       	        47	lwip (17), cfrg (9), cose (7), 6lo (4), lake (4), spasm (4), iot-directorate (3), last-call (3), secdir (2), architecture-discuss (1), gen-art (1), ietf (1), teep (1)
Daniel Fox Franke                                 	        47	ntp (46), secdir (3), last-call (2), cfrg (1)
Roberto Polli                                     	        47	httpbisa (30), httpapi (14), oauth (2), dispatch (1)
Vishnu Pavan Beeram                               	        47	teas (31), pce (6), spring (4), teas-ns-dt (3), mpls (2), teas-3272bis-design-team (1)
Amanda Baber                                      	        46	tls-reg-review (16), lsr (10), oauth-ext-review (7), yang-doctors (6), anima (2), cellar (1), cwt-reg-review (1), dispatch (1), jwt-reg-review (1), link-relations (1)
Roni Even                                         	        46	avt (11), gen-art (11), last-call (11), ietf (6), wgchairs (6), mmusic (4), dhcwg (3), tsvwg (3), v3 (3), detnet (2), mops (2), architecture-discuss (1), babel (1), dispatch (1), int-area (1), lwip (1), pce (1), regext (1), rmcat (1), saag (1), sframe (1)
Shuai Zhao                                        	        46	tm-rid (31), avt (15)
Nagendra Kumar Nainar                             	        46	sfc (22), last-call (11), mpls (6), bier (3), dots (3), netmod (3), tsv-art (3), int-dir (2), roll (2), secdir (2), spring (2), detnet (1), dhcwg (1), tls (1)
Alex Davidson                                     	        46	privacy-pass (43), cfrg (3)
Ari Keränen                                       	        46	t2trg (26), iot-directorate (13), core (7), hipsec (1), ice (1)
Olivier Bonaventure                               	        46	quic (34), tcpm (5), multipathtcp (3), masque (2), detnet (1), last-call (1), quic-issues (1), tsv-art (1)
James Galvin                                      	        46	regext (46)
Melchior Aelmans                                  	        45	rift (10), idr (7), qirg (7), sidrops (6), ietf (4), spring (4), ipv6 (3), lsr (2), 107attendees (1), 108attendees (1), 109attendees (1), opsec (1)
Melinda Shore                                     	        45	ietf (22), architecture-discuss (7), wgchairs (5), 108attendees (3), secdispatch (2), din (1), dns-privacy (1), dnsop (1), hrpc (1), lake (1), last-call (1), nwcrg (1), tls (1)
Eric Orth                                         	        45	add (21), dnsop (21), dns-privacy (3), last-call (2), secdir (1)
Martin J. Dürst                                   	        45	rfced-future (13), i18ndir (6), dispatch (4), ietf-languages (4), media-types (4), rfc-interest (3), uri-review (3), add (1), bimi (1), captive-portals (1), httpbisa (1), ietf (1), ietf108planning (1), last-call (1), webtransport (1), xml2rfc (1)
Zhibo Hu                                          	        45	lsr (24), spring (11), idr (7), rtgwg (4), ipv6 (3), bess (1)
Di Ma                                             	        45	sidrops (45)
Adam Wiethuechter                                 	        44	tm-rid (41), dtn (2), 108attendees (1)
Yoshifumi Nishida                                 	        44	tcpm (25), last-call (12), tsv-art (11), multipathtcp (7), ice (4), mmusic (4), detnet (2), core (1), gen-art (1), iccrg (1), quic (1)
Phillip Hunt                                      	        44	scim (22), oauth (13), id-event (9), gen-art (1), last-call (1)
Xiao Min                                          	        43	ippm (23), nvo3 (6), bess (5), mpls (3), rtg-bfd (3), ipv6 (2), bier (1)
